DEBUG 2023-09-14 03:00:46,669 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 03:01:16,398 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 03:01:16,582 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 38
DEBUG 2023-09-14 03:01:25,052 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 03:01:25,223 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
DEBUG 2023-09-14 03:01:26,021 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 03:01:26,232 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 33
DEBUG 2023-09-14 03:02:05,551 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 03:02:05,704 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
DEBUG 2023-09-14 03:02:19,955 Starting new HTTPS connection (1): api.yookassa.ru:443
DEBUG 2023-09-14 03:02:20,203 https://api.yookassa.ru:443 "POST /v3/payments HTTP/1.1" 200 518
INFO 2023-09-14 03:02:20,209 Purchase completed!
DEBUG 2023-09-14 03:09:26,421 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 03:09:26,599 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 43
DEBUG 2023-09-14 03:10:27,533 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 03:10:27,694 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 38
DEBUG 2023-09-14 03:10:34,825 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 03:10:34,995 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
DEBUG 2023-09-14 03:10:36,658 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 03:10:36,834 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
INFO 2023-09-14 11:23:39,986 Watching for file changes with StatReloader
DEBUG 2023-09-14 11:23:40,290 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 11:23:40,293 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 11:23:40,294 interactive is False
